year,sector_code,recipient_iso3_code,usd_disbursement_crs,usd_disbursement_iati,usd_disbursement_crs_t1,usd_disbursement_iati_t1,delta_iati,usd_disbursement_crs_fit,usd_disbursement_crs_lwr,usd_disbursement_crs_upr
2016,16040,LKA,2.995183,0,0.359289,0.0336617506063026,-0.0336617506063026,1.97240520177517,-0.816389656079368,4.76120005962972
2017,16040,LKA,5.63162,0,2.995183,0,0,2.32103921296029,-0.466026330995287,5.10810475691586
2018,16040,LKA,5.056615,0,5.63162,0,0,2.66981237828141,-0.119570836824188,5.459195593387
2019,16040,LKA,1.605504,0.037799851644,5.056615,0,0.037799851644,2.62852526850886,-0.16339825406264,5.42044879108036
2020,16040,LKA,0.038112,0.025854010772844,1.605504,0.037799851644,-0.011945840871156,2.23674553765162,-0.559985055157259,5.0334761304605
2021,16040,LKA,1.549272,0.05665437756,0.038112,0.025854010772844,0.030800366787156,2.07461959518788,-0.729795642269103,4.87903483264487
2022,16040,LKA,0.069963,0.034837746080136,1.549272,0.05665437756,-0.021816631479864,2.2862622023037,-0.52393641723809,5.09646082184548
2023,16040,LKA,2.13383372001953,-0.00122029141248,0.069963,0.034837746080136,-0.036058037492616,2.13383372001953,-0.6869364008707,4.95460384090976
2010,16030,BLR,0.096134,0,,,,,,
2011,16030,BLR,0,0,0.096134,0,0,-0.29075948793664,-3.10011117250593,2.51859219663265
2012,16030,BLR,0.076059,0,0,0,0,-0.274361832594394,-3.07628391125156,2.52756024606278
2013,16030,BLR,0.107886,0,0.076059,0,0,-0.237019529815797,-3.03300804930347,2.55896898967188
2014,16030,BLR,0,0,0.107886,0,0,-0.205057373996731,-2.99658110694855,2.58646635895509
2015,16030,BLR,0.025648,0,0,0,0,-0.190089169890435,-2.97861524639756,2.59843690661669
2016,16030,BLR,0.34472,0,0.025648,0,0,-0.158878595009675,-2.94591099833048,2.62815380831113
2017,16030,BLR,0.174501,0,0.34472,0,0,-0.0919774738850947,-2.87904117136854,2.69508622359835
2018,16030,BLR,0.032397,0,0.174501,0,0,-0.0845911268150843,-2.87311322779913,2.70393097416896
2019,16030,BLR,0.066294,0,0.032397,0,0,-0.0737850195766967,-2.86527262426621,2.71770258511282
2020,16030,BLR,0.126662,0,0.066294,0,0,-0.0415710798860971,-2.83751663271517,2.75437447294298
2021,16030,BLR,0,0,0.126662,0,0,-0.00613734750770334,-2.80801660142318,2.79574190640777
2022,16030,BLR,0,0,0,0,0,0.00654704308547593,-2.80273715979158,2.81583124596254
2023,16030,BLR,0.0346379306534672,0,0,0,0,0.0346379306534672,-2.78350477705487,2.85278063836181
2010,16040,BLR,0.000145,0,,,,,,
2011,16040,BLR,0,0,0.000145,0,0,0.0653606966003792,-2.74391942082093,2.87464081402169
2012,16040,BLR,0,0,0,0,0,0.0934339471338816,-2.70844532016503,2.8953132144328
2013,16040,BLR,0,0,0,0,0,0.121524834701866,-2.67442093503198,2.91747060443571
2014,16040,BLR,0,0,0,0,0,0.149615722269857,-2.64187325519099,2.9411046997307
2015,16040,BLR,0,0,0,0,0,0.177706609837841,-2.61080936115782,2.9662225808335
2016,16040,BLR,0.011575,0,0,0,0,0.205797497405833,-2.58123400132719,2.99282899613886
2017,16040,BLR,0,0,0.011575,0,0,0.235296306864228,-2.55174051698821,3.02233313071667
2018,16040,BLR,0,0,0,0,0,0.261979272541801,-2.52655600954689,3.05051455463049
2019,16040,BLR,0,0,0,0,0,0.290070160109792,-2.50145096815427,3.08159128837386
2020,16040,BLR,0,0,0,0,0,0.318161047677776,-2.4778296613296,3.11415175668516
2021,16040,BLR,0.015893,0,0,0,0,0.346251935245768,-2.45568498863139,3.14818885912293
2022,16040,BLR,0.012158,0,0.015893,0,0,0.376275963427517,-2.4330712554249,3.18562318227994
2023,16040,BLR,0.403912545314235,0,0.012158,0,0,0.403912545314235,-2.41430431602799,3.22212940665646
2010,16030,MWI,0.031324,-7.428772e-06,,,,,,
2011,16030,MWI,0.037663,0,0.031324,-7.428772e-06,7.428772e-06,-0.293561739513329,-3.10289825221439,2.51577477318773
2012,16030,MWI,0.049879,0,0.037663,0,0,-0.264699793317966,-3.0666253910048,2.53722580436887
2013,16030,MWI,0.029511,0.04648505166,0.049879,0,0.04648505166,-0.234431179029556,-3.03041399027456,2.56155163221545
2014,16030,MWI,0,0,0.029511,0.04648505166,-0.04648505166,-0.209408628336817,-3.0009216556346,2.58210439896097
2015,16030,MWI,0,0,0,0,0,-0.185008259094232,-2.97353302253446,2.60351650434599
2016,16030,MWI,0,0,0,0,0,-0.156917371526241,-2.94394703188391,2.63011228883143
2017,16030,MWI,0,0,0,0,0,-0.128826483958257,-2.91585194927555,2.65819898135904
2018,16030,MWI,0,0,0,0,0,-0.100735596390273,-2.88924778143814,2.6877765886576
2019,16030,MWI,0,0,0,0,0,-0.0726447088222813,-2.86413214623151,2.71884272858694
2020,16030,MWI,0,0,0,0,0,-0.0445538212542971,-2.84050029168006,2.75139264917147
2021,16030,MWI,0,0,0,0,0,-0.0164629336863058,-2.81834513374018,2.78541926636757
2022,16030,MWI,0,0,0,0,0,0.0116279538816784,-2.79765731210518,2.82091321986854
2023,16030,MWI,0.0397188414496696,0,0,0,0,0.0397188414496696,-2.77842526303163,2.85786294593097
2010,16040,MWI,0.032318,-7.28175e-07,,,,,,
2011,16040,MWI,0.100599,0,0.032318,-7.28175e-07,7.28175e-07,0.0743549596795177,-2.7349254391568,2.88363535851584
2012,16040,MWI,0.263441,0.139300478156,0.100599,0,0.139300478156,0.112824398050506,-2.68905697886362,2.91470577496463
2013,16040,MWI,0,0.028293306384,0.263441,0.139300478156,-0.111007171772,0.159372939498937,-2.63658385809657,2.95532973709444
2014,16040,MWI,0.067692,0.067703688,0,0.028293306384,0.039410381616,0.155765714294837,-2.63572319975594,2.94725462834561
2015,16040,MWI,0.031289,0.031280285088,0.067692,0.067703688,-0.036423402912,0.191633801241245,-2.5968793711542,2.98014697363669
2016,16040,MWI,0.108339,0.108239129677283,0.031289,0.031280285088,0.076958844589283,0.216363094248187,-2.57066630703822,3.0033924955346
2017,16040,MWI,0.12636,0.1261413973053,0.108339,0.108239129677283,0.017902267628017,0.254259515438363,-2.53276890213034,3.04128793300707
2018,16040,MWI,0,-0.0009563007482,0.12636,0.1261413973053,-0.1270976980535,0.282689667489073,-2.50583268678934,3.07121202176748
2019,16040,MWI,0,0.207701439772,0,-0.0009563007482,0.2086577405202,0.298240214321055,-2.4932831443462,3.08976357298831
2020,16040,MWI,0,0.108600543,0,0.207701439772,-0.099100896772,0.325309345564627,-2.47067651153288,3.12129520266213
2021,16040,MWI,0.233186,0.233201166,0,0.108600543,0.124600623,0.355039437059503,-2.4468952736926,3.1569741478116
2022,16040,MWI,0.091769,0.0808816176,0.233186,0.233201166,-0.1523195484,0.409497474134817,-2.39980805467557,3.21880300294521
2023,16040,MWI,0.420352857590451,0.10080504,0.091769,0.0808816176,0.0199234224,0.420352857590451,-2.39784589055897,3.23855160573987
2010,16030,IRQ,0.089331,0,,,,,,
2011,16030,IRQ,0.251072,0,0.089331,0,0,0.791324167378924,-2.01806573186011,3.60071406661796
2012,16030,IRQ,0.09655,0,0.251072,0,0,0.839088376284025,-1.96287245613617,3.64104920870422
2013,16030,IRQ,0,0,0.09655,0,0,0.848384023562574,-1.94769629122755,3.6444643383527
2014,16030,IRQ,0,0,0,0,0,0.864731078861077,-1.92693935612584,3.656401513848
2015,16030,IRQ,0,0,0,0,0,0.892821966429061,-1.89589081728199,3.68153475014011
2016,16030,IRQ,0,0,0,0,0,0.920912853997052,-1.86633073200445,3.70815643999855
2017,16030,IRQ,7.834515,0,0,0,0,0.949003741565036,-1.83826145403427,3.73626893716434
2018,16030,IRQ,0.027706,0,7.834515,0,0,1.93004367183387,-0.866962455857776,4.72704979952552
2019,16030,IRQ,0,0,0.027706,0,0,1.00855552826868,-1.78320984343666,3.80032089997402
2020,16030,IRQ,0,0,0,0,0,1.033276404269,-1.76298619616674,3.82953900470473
2021,16030,IRQ,9.856263,0,0,0,0,1.06136729183699,-1.74085603516019,3.86359061883416
2022,16030,IRQ,0,0,9.856263,0,0,2.28832197511636,-0.534554572821352,5.11119852305407
2023,16030,IRQ,1.11754906697296,0,0,0,0,1.11754906697296,-1.70098523254677,3.93608336649269
2010,16040,IRQ,0,0,,,,,,
2011,16040,IRQ,0,0,0,0,0,1.14825419588539,-1.6612805381039,3.95778892987469
2012,16040,IRQ,0.321337,0,0,0,0,1.17634508345338,-1.6258154831062,3.97850565001295
2013,16040,IRQ,0,0,0.321337,0,0,1.24352170722001,-1.55259569580528,4.03963911024531
2014,16040,IRQ,0,0,0,0,0,1.23252685858935,-1.55929667004188,4.02435038722058
2015,16040,IRQ,0,0,0,0,0,1.26061774615734,-1.52825926259855,4.04949475491323
2016,16040,IRQ,0,0,0,0,0,1.28870863372533,-1.49871023866094,4.0761275061116
2017,16040,IRQ,0,0,0,0,0,1.31679952129331,-1.47065193398314,4.10425097656976
2018,16040,IRQ,0.027706,0,0,0,0,1.3448904088613,-1.44408429631803,4.13386511404062
2019,16040,IRQ,12.168271,0,0.027706,0,0,1.37635130799696,-1.41561802453907,4.16832064053298
2020,16040,IRQ,0,0,12.168271,0,0,2.88115642670719,0.0641248928772806,5.69818796053711
2021,16040,IRQ,0,0,0,0,0,1.42916307156526,-1.37328918481133,4.23161532794185
2022,16040,IRQ,0,0,0,0,0,1.45725395913325,-1.35263634491001,4.2671442631765
2023,16040,IRQ,1.58184470672312,6.483898875,0,0,6.483898875,1.58184470672312,-1.23883911757268,4.40252853101891
2010,16030,NER,0.422739,0,,,,,,
2011,16030,NER,-0.031146,0,0.422739,0,0,-0.275586199226211,-3.08503039707893,2.53385799862651
2012,16030,NER,0,0,-0.031146,0,0,-0.302703486796858,-3.10462327729464,2.49921630370092
2013,16030,NER,0,0,0,0,0,-0.270824164222503,-3.0668038974896,2.5251555690446
2014,16030,NER,0,0,0,0,0,-0.242733276654512,-3.0342449877137,2.54877843440468
2015,16030,NER,0,0,0,0,0,-0.214642389086528,-3.00316982168255,2.57388504350949
2016,16030,NER,0,0,0,0,0,-0.186551501518537,-2.97358316565876,2.60048016262168
2017,16030,NER,0,0,0,0,0,-0.158460613950552,-2.94548741624714,2.62856618834603
2018,16030,NER,0,0,0,0,0,-0.130369726382568,-2.91888258124599,2.65814312848085
2019,16030,NER,0,0,0,0,0,-0.102278838814577,-2.89376627958468,2.68920860195553
2020,16030,NER,0,0,0,0,0,-0.0741879512465928,-2.8701337603487,2.72175785785551
2021,16030,NER,0,0,0,0,0,-0.0460970636786016,-2.84797794053859,2.75578381318139
2022,16030,NER,0,0,0,0,0,-0.0180061761106174,-2.82728946086698,2.79127710864574
2023,16030,NER,0.0100847114573739,0,0,0,0,0.0100847114573739,-2.80805675857726,2.828226181492
2010,16040,NER,0,0,,,,,,
2011,16040,NER,0,0,0,0,0,0.0407898403698042,-2.76849075489367,2.85007043563328
2012,16040,NER,0,0,0,0,0,0.0688807279377883,-2.7329986982902,2.87076015416578
2013,16040,NER,0,0,0,0,0,0.0969716155057725,-2.69897398849569,2.89291721950724
2014,16040,NER,0,0,0,0,0,0.125062503073764,-2.66642598287245,2.91655098901998
2015,16040,NER,0,0,0,0,0,0.153153390641748,-2.63536176245051,2.941668543734
2016,16040,NER,0,0,0,0,0,0.181244278209739,-2.60578607614589,2.96827463256536
2017,16040,NER,0.062225,0,0,0,0,0.209335165777723,-2.57770130301738,2.99637163457282
2018,16040,NER,0.042016,0,0.062225,0,0,0.244994773832175,-2.54353237344907,3.03352192111342
2019,16040,NER,0.033583,0,0.042016,0,0,0.270627545332495,-2.52088613568689,3.06214122635188
2020,16040,NER,0.082195,0,0.033583,0,0,0.297692687302046,-2.49829056505088,3.09367593965498
2021,16040,NER,0.097273,0,0.082195,0,0,0.33169648190561,-2.47022446109314,3.13361742490436
2022,16040,NER,0.073483,0,0.097273,0,0,0.361621377790101,-2.44770857098337,3.17095132656357
2023,16040,NER,0.386818575356116,0,0.073483,0,0,0.386818575356116,-2.43138262933127,3.20501978004351
2010,16030,JAM,0,0,,,,,,
2011,16030,JAM,0,0,0,0,0,-0.33452274122876,-3.14386435583384,2.47481887337632
2012,16030,JAM,0,0,0,0,0,-0.306431853660776,-3.10836092521124,2.49549721788969
2013,16030,JAM,0,0,0,0,0,-0.278340966092792,-3.07432476105068,2.5176428288651
2014,16030,JAM,0,0,0,0,0,-0.2502500785248,-3.04176523817454,2.54126508112494
2015,16030,JAM,0,0,0,0,0,-0.222159190956816,-3.01068945556955,2.56637107365592
2016,16030,JAM,0,0,0,0,0,-0.194068303388825,-2.98110218046813,2.59296557369048
2017,16030,JAM,0,0,0,0,0,-0.165977415820841,-2.95300581046162,2.62105097881993
2018,16030,JAM,0,0,0,0,0,-0.137886528252857,-2.92640035434371,2.650627297838
2019,16030,JAM,0,0,0,0,0,-0.109795640684865,-2.90128343204013,2.6816921506704
2020,16030,JAM,0,0,0,0,0,-0.0817047531168811,-2.87765029362563,2.71424078739187
2021,16030,JAM,0.006456,0,0,0,0,-0.0536138655488898,-2.85549385707525,2.74826612597747
2022,16030,JAM,0,0,0.006456,0,0,-0.0247377042250108,-2.83401920364921,2.78454379519919
2023,16030,JAM,0.00256790958708564,0,0,0,0,0.00256790958708564,-2.81557145272713,2.82070727190131
2010,16040,JAM,0,0,,,,,,
2011,16040,JAM,0,0,0,0,0,0.0332730384995159,-2.77600872307976,2.84255480007879
2012,16040,JAM,0,0,0,0,0,0.0613639260675001,-2.74051605224789,2.86324390438289
2013,16040,JAM,0,0,0,0,0,0.0894548136354842,-2.7064907250056,2.88540035227657
2014,16040,JAM,0,0,0,0,0,0.117545701203476,-2.67394209967065,2.9090335020776
2015,16040,JAM,0,0,0,0,0,0.14563658877146,-2.64287725825007,2.93415043579299
2016,16040,JAM,0,0,0,0,0,0.173727476339451,-2.61330095065089,2.96075590332979
2017,16040,JAM,0,0,0,0,0,0.201818363907435,-2.58521555692908,2.98885228474395
2018,16040,JAM,0,0,0,0,0,0.229909251475419,-2.55862106827263,3.01843957122347
2019,16040,JAM,0,0,0,0,0,0.258000139043411,-2.53351508707209,3.04951536515891
2020,16040,JAM,0,0,0,0,0,0.286091026611395,-2.50989284607722,3.08207489930001
2021,16040,JAM,0,0,0,0,0,0.314181914179386,-2.48774724628394,3.11611107464272
2022,16040,JAM,0.08733,0,0,0,0,0.34227280174737,-2.4670689128531,3.15161451634784
2023,16040,JAM,0.380986049461342,0,0.08733,0,0,0.380986049461342,-2.43720733534135,3.19917943426403
2010,16030,SDN,0,-4.1597517e-05,,,,,,
2011,16030,SDN,0.00735,0,0,-4.1597517e-05,4.1597517e-05,0.283719965984488,-2.52557641807386,3.09301635004284
2012,16030,SDN,0,0,0.00735,0,0,0.312704959089899,-2.4891892242464,3.1145991424262
2013,16030,SDN,0,0,0,0,0,0.339901831461809,-2.45605787192861,3.13586153485223
2014,16030,SDN,0,0,0,0,0,0.3679927190298,-2.42350900398596,3.15949444204556
2015,16030,SDN,0,0,0,0,0,0.396083606597784,-2.39244391190308,3.18461112509864
2016,16030,SDN,0,0,0,0,0,0.424174494165776,-2.36286734593869,3.21121633427024
2017,16030,SDN,0,0,0,0,0,0.45226538173376,-2.33478168653919,3.23931245000671
2018,16030,SDN,0,0,0,0,0,0.480356269301744,-2.30818692531879,3.26889946392228
2019,16030,SDN,2.919496,0,0,0,0,0.508447156869735,-2.28308066512665,3.29997497886612
2020,16030,SDN,7.9056,0,2.919496,0,0,0.891650124556144,-1.90540233095136,3.68870258006365
2021,16030,SDN,1.296,0,7.9056,0,0,1.52622437881714,-1.2859150829453,4.33836384057958
2022,16030,SDN,4.276798,0,1.296,0,0,0.750358417411633,-2.0590064355189,3.55972327034216
2023,16030,SDN,1.14101783673745,0,4.276798,0,0,1.14101783673745,-1.67957126868268,3.96160694215758
2010,16040,SDN,0,-4.851726e-06,,,,,,
2011,16040,SDN,0,0,0,-4.851726e-06,4.851726e-06,0.651515825517151,-2.1577915965689,3.46082324760321
2012,16040,SDN,0.000938,0,0,0,0,0.679606723622101,-2.12230963686679,3.48152308411099
2013,16040,SDN,0,0,0.000938,0,0,0.707811704557962,-2.08818079175075,3.50380420086667
2014,16040,SDN,0,0,0,0,0,0.735788498758076,-2.05575720643452,3.52733420395067
2015,16040,SDN,0,0,0,0,0,0.76387938632606,-2.02470313146156,3.55246190411368
2016,16040,SDN,0,0,0,0,0,0.791970273894052,-1.99513757081916,3.57907811860726
2017,16040,SDN,0,0,0,0,0,0.820061161462036,-1.96706288723634,3.60718521016041
2018,16040,SDN,0,0,0,0,0,0.84815204903002,-1.94047905472382,3.63678315278386
2019,16040,SDN,0,0,0,0,0,0.876242936598011,-1.91538365878211,3.66786953197813
2020,16040,SDN,0,0,0,0,0,0.904333824165995,-1.89177191569141,3.7004395640234
2021,16040,SDN,0,0,0,0,0,0.932424711733987,-1.8696367105252,3.73448613399318
2022,16040,SDN,0,0,0,0,0,0.960515599301971,-1.84896865318682,3.76999985179076
2023,16040,SDN,0.988606486869962,0,0,0,0,0.988606486869962,-1.82975615144888,3.8069691251888
2010,16030,AFG,0,-1.8570543e-05,,,,,,
2011,16030,AFG,0.156,0,0,-1.8570543e-05,1.8570543e-05,2.35504969159756,-0.455512522518768,5.1656119057139
2012,16030,AFG,0,0.02925,0.156,0,0.02925,2.40255096362213,-0.400514803067219,5.20561673031149
2013,16030,AFG,0.013768,0,0,0.02925,-0.02925,2.41129503212181,-0.386046413551716,5.20863647779533
2014,16030,AFG,0,0,0.013768,0,0,2.44099706146555,-0.351926863650978,5.23392098658208
2015,16030,AFG,0,0,0,0,0,2.46741328220095,-0.322606718929249,5.25743328333115
2016,16030,AFG,0.350085,0,0,0,0,2.49550416976894,-0.293085281888745,5.28409362142663
2017,16030,AFG,0.009511,0,0.350085,0,0,2.56617754848206,-0.222103960139671,5.35445905710379
2018,16030,AFG,0,0,0.009511,0,0,2.5528428127321,-0.237344965866979,5.34303059133118
2019,16030,AFG,0,0,0,0,0,2.5797768324729,-0.213458848737069,5.37301251368287
2020,16030,AFG,0.542896,0,0,0,0,2.60786772004089,-0.189887750841664,5.40562319092344
2021,16030,AFG,0.005165,0,0.542896,0,0,2.70199361085874,-0.101164515982017,5.5051517376995
2022,16030,AFG,0,0,0.005165,0,0,2.66467773850852,-0.146528163177478,5.47588364019453
2023,16030,AFG,2.69214038274485,0,0,0,0,2.69214038274485,-0.12798760342484,5.51226836891455
2010,16040,AFG,0,0,,,,,,
2011,16040,AFG,0,0,0,0,0,2.72284551165728,-0.0880872773452808,5.53377830065985
2012,16040,AFG,0,0,0,0,0,2.75093639922527,-0.0526636558995417,5.55453645435008
2013,16040,AFG,0.230232,0,0,0,0,2.77902728679325,-0.018706803344982,5.57676137693149
2014,16040,AFG,42.7,0,0.230232,0,0,2.83512237934382,0.0420426903915847,5.62820206829606
2015,16040,AFG,0.006724,0,42.7,0,0,8.02901162958356,4.95516629387156,11.1028569652956
2016,16040,AFG,23.286257,0,0.006724,0,0,2.86411782135822,0.0751083417594174,5.65312730095702
2017,16040,AFG,0.167554,0.16755336,23.286257,0,0.16755336,5.7263018964857,2.86344503022858,8.58915876274283
2018,16040,AFG,6.13,0,0.167554,0.16755336,-0.16755336,2.94022600045444,0.149786126473653,5.73066587443524
2019,16040,AFG,0,0,6.13,0,0,3.69319344919699,0.900257467072843,6.48612943132114
2020,16040,AFG,0,0,0,0,0,2.97566349976916,0.177437366045625,5.7738896334927
2021,16040,AFG,0,0,0,0,0,3.00375438733715,0.199523043949687,5.80798573072462
2022,16040,AFG,0,0,0,0,0,3.03184527490514,0.220142942822374,5.8435476069879
2023,16040,AFG,3.05993616247313,0,0,0,0,3.05993616247313,0.239308709855125,5.88056361509113
2010,16030,DOM,0,0,,,,,,
2011,16030,DOM,0.049658,0,0,0,0,-0.288996586751587,-3.09833076763752,2.52033759413435
2012,16030,DOM,0,0,0.049658,0,0,-0.254865562230329,-3.05679594179558,2.54706481733492
2013,16030,DOM,0,0,0,0,0,-0.232814811615619,-3.02879290473887,2.56316328150763
2014,16030,DOM,0,0,0,0,0,-0.204723924047627,-2.99623425784907,2.58678640975381
2015,16030,DOM,0.002662,0,0,0,0,-0.176633036479643,-2.96515935613936,2.61189328318008
2016,16030,DOM,0,0,0.002662,0,0,-0.148218357285536,-2.93524934868192,2.63881263411084
2017,16030,DOM,0.130676,0,0,0,0,-0.120451261343668,-2.90747748198164,2.66657495929431
2018,16030,DOM,0,0,0.130676,0,0,-0.0764656350325694,-2.8649844248653,2.71205315480016
2019,16030,DOM,0.021731,0,0,0,0,-0.0642694862076922,-2.85575687727557,2.72721790486019
2020,16030,DOM,0.007446,0,0.021731,0,0,-0.0335353545273449,-2.8294810439836,2.76241033492891
2021,16030,DOM,0.027441,0,0.007446,0,0,-0.00718201894246562,-2.80906308339525,2.79469904551032
2022,16030,DOM,0.002317,0,0.027441,0,0,0.023340954862995,-2.78594152618772,2.83262343591371
2023,16030,DOM,0.0483758917117854,0,0.002317,0,0,0.0483758917117854,-2.76976639134577,2.86651817476934
2010,16040,DOM,0.070454,0,,,,,,
2011,16040,DOM,0.009967,0,0.070454,0,0,0.0873688455785953,-2.72191437347915,2.89665206463634
2012,16040,DOM,0.390355,0,0.009967,0,0,0.108102413804431,-2.69377697951438,2.90998180712324
2013,16040,DOM,0.016102,0,0.390355,0,0,0.182461689454499,-2.61350827649097,2.97843165539997
2014,16040,DOM,0.002654,0,0.016102,0,0,0.165030417951009,-2.62645796711618,2.9565188030182
2015,16040,DOM,0.019917,0,0.002654,0,0,0.191485561796988,-2.59703010684175,2.98000123043573
2016,16040,DOM,0.021098,0,0.019917,0,0,0.221676229545906,-2.56535360813184,3.00870606722366
2017,16040,DOM,0.006678,0,0.021098,0,0,0.249910767718859,-2.53712492217805,3.03694645761576
2018,16040,DOM,0.126617,0,0.006678,0,0,0.276247682616457,-2.51228647800404,3.06478184323695
2019,16040,DOM,0,0,0.126617,0,0,0.318927316932964,-2.47257880196063,3.11043343582655
2020,16040,DOM,0,0,0,0,0,0.331617181088568,-2.46437307121095,3.12760743338809
2021,16040,DOM,0.106433,0,0,0,0,0.359708068656559,-2.44222833970137,3.16164447701449
2022,16040,DOM,0.366714,0,0.106433,0,0,0.400744904437261,-2.40858558780912,3.21007539668364
2023,16040,DOM,0.460494998705762,0,0.366714,0,0,0.460494998705762,-2.35766795954911,3.27865795696064
2010,16030,TGO,0,-1.1885203e-05,,,,,,
2011,16030,TGO,0,0,0,-1.1885203e-05,1.1885203e-05,-0.337120876196551,-3.14646165736111,2.47221990496801
2012,16030,TGO,0,0,0,0,0,-0.309029962816318,-3.11095830049434,2.49289837486171
2013,16030,TGO,0,0,0,0,0,-0.280939075248334,-3.07692223619209,2.51504408569542
2014,16030,TGO,0,0,0,0,0,-0.252848187680343,-3.04436281388215,2.53866643852147
2015,16030,TGO,0,0,0,0,0,-0.224757300112358,-3.01328713239601,2.56377253217129
